CustomerID,recence_jours,frequence,montant_total,cluster,profil
15389,172,5,2733.8,0,Clients VIP / fidèles
15390,396,2,1216.66,1,Clients perdus / inactifs
15391,584,1,289.87,1,Clients perdus / inactifs
15392,5,7,2911.62,0,Clients VIP / fidèles
15393,16,5,891.34,0,Clients VIP / fidèles
15394,10,11,5286.8,3,Clients VIP / fidèles
15395,326,1,107.45,1,Clients perdus / inactifs
15396,113,2,796.38,2,Clients perdus / inactifs
15397,290,1,94.0,2,Clients perdus / inactifs
15398,16,2,1345.53,0,Clients VIP / fidèles
15399,1,3,815.77,0,Clients VIP / fidèles
15400,92,8,1302.3,0,Clients VIP / fidèles
15401,452,2,216.95000000000002,1,Clients perdus / inactifs
15402,149,6,1830.12,0,Clients VIP / fidèles
15403,492,2,170.88,1,Clients perdus / inactifs
15404,376,1,257.06,1,Clients perdus / inactifs
15405,189,2,659.84,2,Clients perdus / inactifs
15406,31,4,975.87,0,Clients VIP / fidèles
15407,34,4,1046.74,0,Clients VIP / fidèles
15408,264,1,267.18,2,Clients perdus / inactifs
15409,721,1,131.25,1,Clients perdus / inactifs
15410,84,10,4685.72,3,Clients VIP / fidèles
15411,26,4,1348.93,0,Clients VIP / fidèles
15412,171,1,190.53,2,Clients perdus / inactifs
15413,692,5,6798.72,1,Clients perdus / inactifs
15414,10,3,774.9000000000001,0,Clients VIP / fidèles
15415,313,1,559.61,1,Clients perdus / inactifs
15416,65,7,4572.82,0,Clients VIP / fidèles
15417,85,1,508.8,2,Clients perdus / inactifs
15418,425,2,449.42,1,Clients perdus / inactifs
15419,25,1,135.86,2,Clients perdus / inactifs
15420,434,6,743.0,1,Clients perdus / inactifs
15421,59,10,3805.34,3,Clients VIP / fidèles
15422,323,7,1619.97,0,Clients VIP / fidèles
15423,38,3,266.89,2,Clients perdus / inactifs
15424,254,3,597.78,2,Clients perdus / inactifs
15425,400,4,1941.1200000000001,0,Clients VIP / fidèles
15426,19,9,2156.35,0,Clients VIP / fidèles
15427,33,3,1430.54,0,Clients VIP / fidèles
15428,15,4,762.75,0,Clients VIP / fidèles
15429,27,2,397.35,2,Clients perdus / inactifs
15430,468,2,954.75,1,Clients perdus / inactifs
15431,503,1,153.24,1,Clients perdus / inactifs
15432,23,2,320.76,2,Clients perdus / inactifs
15433,214,2,533.3,2,Clients perdus / inactifs
15434,8,11,2567.06,3,Clients VIP / fidèles
15435,22,1,149.29,2,Clients perdus / inactifs
15436,12,3,1067.75,0,Clients VIP / fidèles
15437,262,2,393.45,2,Clients perdus / inactifs
15438,131,1,156.57999999999998,2,Clients perdus / inactifs
15439,405,4,1269.05,1,Clients perdus / inactifs
15440,55,3,383.68,2,Clients perdus / inactifs
15441,396,3,1254.21,1,Clients perdus / inactifs
15442,249,1,594.0,2,Clients perdus / inactifs
15443,2,14,5114.23,3,Clients VIP / fidèles
15444,9,2,1411.21,0,Clients VIP / fidèles
15445,264,2,284.5,2,Clients perdus / inactifs
15446,377,3,396.75,1,Clients perdus / inactifs
15447,331,5,492.88,1,Clients perdus / inactifs
15448,313,2,788.81,1,Clients perdus / inactifs
15449,26,3,974.52,0,Clients VIP / fidèles
15450,30,1,429.84,2,Clients perdus / inactifs
15451,434,2,226.86,1,Clients perdus / inactifs
15452,30,6,1785.1100000000001,0,Clients VIP / fidèles
15453,2,7,1371.77,0,Clients VIP / fidèles
15454,362,2,303.89,1,Clients perdus / inactifs
15455,598,1,38.25,1,Clients perdus / inactifs
15456,283,10,2091.52,0,Clients VIP / fidèles
15457,262,1,237.07,2,Clients perdus / inactifs
15458,25,2,370.43999999999994,2,Clients perdus / inactifs
15459,417,2,202.82999999999998,1,Clients perdus / inactifs
15460,354,1,214.26,1,Clients perdus / inactifs
15461,461,2,429.7,1,Clients perdus / inactifs
15462,94,4,737.05,0,Clients VIP / fidèles
15463,29,1,126.14,2,Clients perdus / inactifs
15464,338,1,1044.65,1,Clients perdus / inactifs
15465,20,32,12100.4,3,Clients VIP / fidèles
15466,85,4,1560.46,0,Clients VIP / fidèles
15467,9,3,524.88,2,Clients perdus / inactifs
15468,51,3,1430.48,0,Clients VIP / fidèles
15469,50,3,874.25,0,Clients VIP / fidèles
15470,576,1,63.419999999999995,1,Clients perdus / inactifs
15471,2,3,1292.01,0,Clients VIP / fidèles
15472,113,1,371.56,2,Clients perdus / inactifs
15473,14,8,2046.0,0,Clients VIP / fidèles
15474,596,1,150.35,1,Clients perdus / inactifs
15475,77,1,454.10999999999996,2,Clients perdus / inactifs
15476,380,4,2209.98,0,Clients VIP / fidèles
15477,650,1,368.4,1,Clients perdus / inactifs
15478,40,3,1940.98,0,Clients VIP / fidèles
15479,733,1,147.4,1,Clients perdus / inactifs
15480,116,3,3592.25,0,Clients VIP / fidèles
15481,401,1,1993.34,1,Clients perdus / inactifs
15482,16,18,14377.36,3,Clients VIP / fidèles
15483,161,10,810.68,0,Clients VIP / fidèles
15484,1,6,4652.1,0,Clients VIP / fidèles
15485,30,7,4810.92,0,Clients VIP / fidèles
15486,527,1,102.0,1,Clients perdus / inactifs
15487,680,1,231.32,1,Clients perdus / inactifs
15488,93,5,431.92,0,Clients VIP / fidèles
15489,23,8,2419.61,0,Clients VIP / fidèles
15490,430,1,210.85,1,Clients perdus / inactifs
15491,95,6,3100.09,0,Clients VIP / fidèles
15492,28,2,659.4599999999999,2,Clients perdus / inactifs
15493,33,9,4113.19,3,Clients VIP / fidèles
15494,21,5,3702.6,0,Clients VIP / fidèles
15495,379,1,246.5,1,Clients perdus / inactifs
15496,631,1,146.14000000000001,1,Clients perdus / inactifs
15497,18,9,8657.39,3,Clients VIP / fidèles
15498,3,44,24972.86,3,Clients VIP / fidèles
15499,724,1,158.65,1,Clients perdus / inactifs
15500,8,4,1131.56,0,Clients VIP / fidèles
15501,405,2,399.95,1,Clients perdus / inactifs
15502,16,12,9542.92,3,Clients VIP / fidèles
15503,363,2,257.3,1,Clients perdus / inactifs
15504,81,4,391.45,2,Clients perdus / inactifs
15505,53,5,3610.96,0,Clients VIP / fidèles
15506,23,6,2030.33,0,Clients VIP / fidèles
15507,172,1,475.86,2,Clients perdus / inactifs
15508,189,6,1000.27,0,Clients VIP / fidèles
15509,380,1,152.41,1,Clients perdus / inactifs
15510,331,1,250.0,1,Clients perdus / inactifs
15511,12,5,900.53,0,Clients VIP / fidèles
15512,156,4,331.58,2,Clients perdus / inactifs
15513,33,35,26437.05,3,Clients VIP / fidèles
15514,12,18,6388.28,3,Clients VIP / fidèles
15515,387,1,171.81,1,Clients perdus / inactifs
15516,45,3,62.43,2,Clients perdus / inactifs
15517,233,1,267.03,2,Clients perdus / inactifs
15518,64,15,4189.99,3,Clients VIP / fidèles
15519,383,2,344.61,1,Clients perdus / inactifs
15520,2,1,343.5,2,Clients perdus / inactifs
15521,40,16,7087.64,3,Clients VIP / fidèles
15522,33,2,397.99,2,Clients perdus / inactifs
15523,84,16,17259.19,3,Clients VIP / fidèles
15524,25,2,591.4,2,Clients perdus / inactifs
15525,2,4,887.72,0,Clients VIP / fidèles
15526,33,2,148.44,2,Clients perdus / inactifs
15527,19,23,5554.04,3,Clients VIP / fidèles
15528,254,1,229.33,2,Clients perdus / inactifs
15529,23,12,4781.11,3,Clients VIP / fidèles
15530,22,5,1808.68,0,Clients VIP / fidèles
15531,8,2,1972.39,0,Clients VIP / fidèles
15532,25,10,3717.2,3,Clients VIP / fidèles
15533,19,3,807.57,0,Clients VIP / fidèles
15534,726,1,162.25,1,Clients perdus / inactifs
15535,173,6,1044.3700000000001,0,Clients VIP / fidèles
15536,409,1,259.09,1,Clients perdus / inactifs
15537,163,1,110.92,2,Clients perdus / inactifs
15538,538,6,3358.3999999999996,1,Clients perdus / inactifs
15539,7,1,538.46,2,Clients perdus / inactifs
15540,11,2,460.68,2,Clients perdus / inactifs
15541,114,1,85.13000000000001,2,Clients perdus / inactifs
15542,512,3,855.71,1,Clients perdus / inactifs
15543,288,2,242.26,2,Clients perdus / inactifs
15544,9,20,7807.89,3,Clients VIP / fidèles
15545,54,2,288.96999999999997,2,Clients perdus / inactifs
15546,607,2,1079.1000000000001,1,Clients perdus / inactifs
15547,7,26,10002.65,3,Clients VIP / fidèles
15548,596,1,158.09,1,Clients perdus / inactifs
15549,77,8,2330.41,0,Clients VIP / fidèles
15550,4,12,2211.05,3,Clients VIP / fidèles
15551,37,7,1679.81,0,Clients VIP / fidèles
15552,217,2,252.52,2,Clients perdus / inactifs
15553,60,1,428.93,2,Clients perdus / inactifs
15554,278,1,217.2,2,Clients perdus / inactifs
15555,12,36,11233.78,3,Clients VIP / fidèles
15556,24,1,279.77,2,Clients perdus / inactifs
15557,29,1,468.91,2,Clients perdus / inactifs
15558,639,1,202.68,1,Clients perdus / inactifs
15559,568,1,1109.4,1,Clients perdus / inactifs
15560,398,2,153.52,1,Clients perdus / inactifs
15561,12,8,1934.3899999999999,0,Clients VIP / fidèles
15562,352,3,671.4300000000001,1,Clients perdus / inactifs
15563,22,6,2820.46,0,Clients VIP / fidèles
15564,463,2,70.74000000000001,1,Clients perdus / inactifs
15565,50,2,173.16,2,Clients perdus / inactifs
15566,393,2,227.87,1,Clients perdus / inactifs
15567,19,1,186.01,2,Clients perdus / inactifs
15568,3,3,758.29,0,Clients VIP / fidèles
15569,104,10,3583.45,3,Clients VIP / fidèles
15570,7,25,8736.49,3,Clients VIP / fidèles
15571,12,14,3892.35,3,Clients VIP / fidèles
15572,5,10,3965.2,3,Clients VIP / fidèles
15573,32,5,1180.47,0,Clients VIP / fidèles
15574,178,6,1101.44,0,Clients VIP / fidèles
15575,620,1,30.1,1,Clients perdus / inactifs
15576,38,1,921.37,2,Clients perdus / inactifs
15577,151,5,396.03000000000003,0,Clients VIP / fidèles
15578,162,1,127.1,2,Clients perdus / inactifs
15579,69,5,1250.63,0,Clients VIP / fidèles
15580,377,8,1375.39,0,Clients VIP / fidèles
15581,156,34,4505.16,3,Clients VIP / fidèles
15582,25,3,682.9100000000001,2,Clients perdus / inactifs
15583,376,1,95.96,1,Clients perdus / inactifs
15584,24,6,1268.2,0,Clients VIP / fidèles
15585,177,1,455.3,2,Clients perdus / inactifs
15586,593,3,1139.1,1,Clients perdus / inactifs
15587,50,7,1522.0800000000002,0,Clients VIP / fidèles
15588,678,1,579.6,1,Clients perdus / inactifs
15589,256,3,478.53000000000003,2,Clients perdus / inactifs
15590,382,5,1496.6,0,Clients VIP / fidèles
15591,583,3,217.9,1,Clients perdus / inactifs
15592,47,1,388.58,2,Clients perdus / inactifs
15593,71,1,199.8,2,Clients perdus / inactifs
15594,16,5,1771.78,0,Clients VIP / fidèles
15595,488,1,357.6,1,Clients perdus / inactifs
15596,101,9,2727.72,0,Clients VIP / fidèles
15597,35,2,563.37,2,Clients perdus / inactifs
15598,53,2,548.02,2,Clients perdus / inactifs
15599,27,3,1250.06,0,Clients VIP / fidèles
15600,428,4,1199.31,1,Clients perdus / inactifs
15601,11,30,14191.74,3,Clients VIP / fidèles
15602,8,16,3137.96,3,Clients VIP / fidèles
15603,79,2,88.48,2,Clients perdus / inactifs
15604,52,1,216.39,2,Clients perdus / inactifs
15605,36,9,1741.95,0,Clients VIP / fidèles
15606,61,17,5230.99,3,Clients VIP / fidèles
15607,337,9,1708.97,0,Clients VIP / fidèles
15608,28,5,1785.98,0,Clients VIP / fidèles
15609,184,1,298.48,2,Clients perdus / inactifs
15610,52,1,112.46000000000001,2,Clients perdus / inactifs
15611,10,24,2976.28,3,Clients VIP / fidèles
15612,36,2,195.15,2,Clients perdus / inactifs
15613,610,1,433.71999999999997,1,Clients perdus / inactifs
15614,438,4,3147.36,0,Clients VIP / fidèles
15615,10,47,21373.97,3,Clients VIP / fidèles
15616,438,1,317.11,1,Clients perdus / inactifs
15617,396,3,828.5500000000001,1,Clients perdus / inactifs
15618,33,4,776.85,0,Clients VIP / fidèles
15619,11,1,336.40000000000003,2,Clients perdus / inactifs
15620,57,4,1942.36,0,Clients VIP / fidèles
15621,4,4,1293.03,0,Clients VIP / fidèles
15622,43,17,7852.61,3,Clients VIP / fidèles
15623,141,8,2437.05,0,Clients VIP / fidèles
15624,117,4,588.13,0,Clients VIP / fidèles
15625,104,9,3236.4,0,Clients VIP / fidèles
15626,75,3,1067.52,0,Clients VIP / fidèles
15627,457,2,566.9,1,Clients perdus / inactifs
15628,5,17,5333.08,3,Clients VIP / fidèles
15629,450,4,2240.9,1,Clients perdus / inactifs
15630,45,3,1481.4,0,Clients VIP / fidèles
15631,642,1,596.67,1,Clients perdus / inactifs
15632,16,8,3285.31,0,Clients VIP / fidèles
15633,509,13,4335.96,3,Clients VIP / fidèles
15634,17,2,554.65,2,Clients perdus / inactifs
15635,396,1,100.35,1,Clients perdus / inactifs
15636,90,4,1444.58,0,Clients VIP / fidèles
15637,53,5,797.59,0,Clients VIP / fidèles
15638,379,6,2265.2,0,Clients VIP / fidèles
15639,134,3,1065.08,0,Clients VIP / fidèles
15640,4,29,23459.51,3,Clients VIP / fidèles
15641,105,12,5345.55,3,Clients VIP / fidèles
15642,730,1,105.78000000000002,1,Clients perdus / inactifs
15643,192,3,664.0,2,Clients perdus / inactifs
15644,166,4,803.54,0,Clients VIP / fidèles
15645,19,3,1054.75,0,Clients VIP / fidèles
15646,158,5,784.8100000000001,0,Clients VIP / fidèles
15647,415,1,169.0,1,Clients perdus / inactifs
15648,204,2,639.5,2,Clients perdus / inactifs
15649,336,4,1660.35,0,Clients VIP / fidèles
15650,522,2,553.88,1,Clients perdus / inactifs
15651,37,5,1259.06,0,Clients VIP / fidèles
15652,91,5,1405.94,0,Clients VIP / fidèles
15653,93,2,877.4399999999999,2,Clients perdus / inactifs
15654,9,2,922.53,2,Clients perdus / inactifs
15655,243,1,560.67,2,Clients perdus / inactifs
15656,45,4,748.5,0,Clients VIP / fidèles
15657,23,1,30.0,2,Clients perdus / inactifs
15658,190,8,2117.27,0,Clients VIP / fidèles
15659,44,3,532.49,2,Clients perdus / inactifs
15660,25,15,2603.69,3,Clients VIP / fidèles
15661,317,8,1215.95,0,Clients VIP / fidèles
15662,661,2,283.73,1,Clients perdus / inactifs
15663,106,1,138.14,2,Clients perdus / inactifs
15664,51,4,1231.53,0,Clients VIP / fidèles
15665,168,5,3987.07,0,Clients VIP / fidèles
15666,472,2,632.9399999999999,1,Clients perdus / inactifs
15667,40,1,301.32,2,Clients perdus / inactifs
15668,218,1,76.32000000000001,2,Clients perdus / inactifs
15669,40,4,684.34,0,Clients VIP / fidèles
15670,297,2,325.2,2,Clients perdus / inactifs
15671,19,7,2657.13,0,Clients VIP / fidèles
15672,725,1,45.300000000000004,1,Clients perdus / inactifs
15673,88,9,6204.32,3,Clients VIP / fidèles
15674,73,12,6613.52,3,Clients VIP / fidèles
15675,81,4,542.04,0,Clients VIP / fidèles
15676,19,3,3435.76,0,Clients VIP / fidèles
15677,49,3,1305.63,0,Clients VIP / fidèles
15678,53,3,1825.94,0,Clients VIP / fidèles
15679,24,4,781.28,0,Clients VIP / fidèles
15680,9,10,4028.69,3,Clients VIP / fidèles
15681,25,14,2989.7,3,Clients VIP / fidèles
15682,599,2,318.24,1,Clients perdus / inactifs
15683,117,2,524.54,2,Clients perdus / inactifs
15684,547,3,173.95,1,Clients perdus / inactifs
15685,450,1,55.980000000000004,1,Clients perdus / inactifs
15686,420,1,90.0,1,Clients perdus / inactifs
15687,9,9,2993.1,0,Clients VIP / fidèles
15688,419,1,190.57,1,Clients perdus / inactifs
15689,120,3,521.03,2,Clients perdus / inactifs
15690,4,2,239.76,2,Clients perdus / inactifs
15691,252,4,571.3,0,Clients VIP / fidèles
15692,28,1,191.04,2,Clients perdus / inactifs
15693,659,1,37.5,1,Clients perdus / inactifs
15694,1,23,9963.48,3,Clients VIP / fidèles
15695,267,4,1131.04,0,Clients VIP / fidèles
15696,33,13,3881.2200000000003,3,Clients VIP / fidèles
15697,690,1,246.75,1,Clients perdus / inactifs
15698,624,1,46.2,1,Clients perdus / inactifs
15699,18,1,309.65,2,Clients perdus / inactifs
15700,172,2,696.68,2,Clients perdus / inactifs
15701,2,4,1529.0,0,Clients VIP / fidèles
15702,476,1,112.57000000000001,1,Clients perdus / inactifs
15703,265,1,211.5,2,Clients perdus / inactifs
15704,140,6,3734.6600000000003,0,Clients VIP / fidèles
15705,201,1,143.1,2,Clients perdus / inactifs
15706,64,4,1060.56,0,Clients VIP / fidèles
15707,35,4,916.98,0,Clients VIP / fidèles
15708,41,9,3887.15,3,Clients VIP / fidèles
15709,284,2,327.85,2,Clients perdus / inactifs
15710,417,1,898.87,1,Clients perdus / inactifs
15711,557,2,420.25,1,Clients perdus / inactifs
15712,9,12,3472.4100000000003,3,Clients VIP / fidèles
15713,143,4,839.64,0,Clients VIP / fidèles
15714,12,5,783.96,0,Clients VIP / fidèles
15715,556,5,658.02,1,Clients perdus / inactifs
15716,146,11,2482.7400000000002,0,Clients VIP / fidèles
15717,234,5,607.0,0,Clients VIP / fidèles
15718,540,1,293.79,1,Clients perdus / inactifs
15719,33,31,10194.32,3,Clients VIP / fidèles
15720,24,2,739.22,2,Clients perdus / inactifs
15721,12,1,471.40000000000003,2,Clients perdus / inactifs
15722,36,11,5234.0,3,Clients VIP / fidèles
15723,365,4,930.7,1,Clients perdus / inactifs
15724,201,3,310.85,2,Clients perdus / inactifs
15725,15,1,415.25,2,Clients perdus / inactifs
15726,390,1,321.91,1,Clients perdus / inactifs
15727,17,15,9371.71,3,Clients VIP / fidèles
15728,380,2,544.6,1,Clients perdus / inactifs
15729,213,3,192.55,2,Clients perdus / inactifs
15730,66,5,1726.58,0,Clients VIP / fidèles
15731,554,1,125.3,1,Clients perdus / inactifs
15732,212,10,1543.97,0,Clients VIP / fidèles
15733,283,1,162.3,2,Clients perdus / inactifs
15734,115,4,2263.3,0,Clients VIP / fidèles
15735,421,1,327.68,1,Clients perdus / inactifs
15736,435,2,1767.12,1,Clients perdus / inactifs
15737,15,8,1188.1200000000001,0,Clients VIP / fidèles
15738,19,41,13043.32,3,Clients VIP / fidèles
15739,66,1,449.12,2,Clients perdus / inactifs
15740,49,1,154.88,2,Clients perdus / inactifs
15741,458,2,208.62,1,Clients perdus / inactifs
15742,619,1,156.87,1,Clients perdus / inactifs
15743,16,4,775.96,0,Clients VIP / fidèles
15744,78,1,34.8,2,Clients perdus / inactifs
15745,19,4,1094.59,0,Clients VIP / fidèles
15746,134,1,196.88,2,Clients perdus / inactifs
15747,13,9,2499.81,0,Clients VIP / fidèles
15748,40,3,609.8100000000001,2,Clients perdus / inactifs
15749,235,3,44534.3,3,Clients VIP / fidèles
15750,3,18,6452.99,3,Clients VIP / fidèles
15751,461,11,1380.44,0,Clients VIP / fidèles
15752,40,9,3924.91,3,Clients VIP / fidèles
15753,305,1,79.2,1,Clients perdus / inactifs
15754,51,9,3037.61,0,Clients VIP / fidèles
15755,10,17,5993.12,3,Clients VIP / fidèles
15756,61,4,528.01,0,Clients VIP / fidèles
15757,66,6,2940.36,0,Clients VIP / fidèles
15758,25,1,205.25,2,Clients perdus / inactifs
15759,218,7,830.9300000000001,0,Clients VIP / fidèles
15761,443,1,143.05,1,Clients perdus / inactifs
15762,65,2,583.75,2,Clients perdus / inactifs
15763,32,2,1086.92,2,Clients perdus / inactifs
15764,88,8,4503.08,0,Clients VIP / fidèles
15765,667,1,370.63,1,Clients perdus / inactifs
15766,64,3,831.06,0,Clients VIP / fidèles
15768,116,34,15308.89,3,Clients VIP / fidèles
15769,7,46,88612.52,3,Clients VIP / fidèles
15770,613,1,321.45,1,Clients perdus / inactifs
15771,604,3,1006.54,1,Clients perdus / inactifs
15772,418,1,280.88,1,Clients perdus / inactifs
15773,6,2,774.52,2,Clients perdus / inactifs
15774,69,6,1287.09,0,Clients VIP / fidèles
15775,245,2,150.5,2,Clients perdus / inactifs
15776,133,1,241.62,2,Clients perdus / inactifs
15777,241,7,1762.61,0,Clients VIP / fidèles
15778,431,1,307.95,1,Clients perdus / inactifs
15779,463,2,124.08000000000001,1,Clients perdus / inactifs
15780,184,3,475.28000000000003,2,Clients perdus / inactifs
15781,25,3,345.46,2,Clients perdus / inactifs
15782,10,4,4014.1,0,Clients VIP / fidèles
15783,11,1,246.3,2,Clients perdus / inactifs
15784,468,2,848.3299999999999,1,Clients perdus / inactifs
15785,33,16,5969.93,3,Clients VIP / fidèles
15786,46,5,8501.62,0,Clients VIP / fidèles
15787,26,3,933.26,0,Clients VIP / fidèles
15788,509,1,221.82999999999998,1,Clients perdus / inactifs
15789,358,6,1962.01,0,Clients VIP / fidèles
15790,10,1,218.75,2,Clients perdus / inactifs
15791,44,5,3608.34,0,Clients VIP / fidèles
15792,400,2,933.84,1,Clients perdus / inactifs
15793,15,8,2399.57,0,Clients VIP / fidèles
15794,736,2,777.0,1,Clients perdus / inactifs
15795,150,8,1979.8700000000001,0,Clients VIP / fidèles
15796,1,17,5170.63,3,Clients VIP / fidèles
15797,113,5,2806.08,0,Clients VIP / fidèles
15798,493,3,1535.37,1,Clients perdus / inactifs
15799,76,4,1421.34,0,Clients VIP / fidèles
15800,107,7,1227.07,0,Clients VIP / fidèles
15801,46,3,1063.95,0,Clients VIP / fidèles
15803,51,4,1929.66,0,Clients VIP / fidèles
15804,1,13,4206.39,3,Clients VIP / fidèles
15805,23,30,10148.93,3,Clients VIP / fidèles
15806,46,3,784.58,0,Clients VIP / fidèles
15807,50,5,1817.52,0,Clients VIP / fidèles
15808,306,21,17180.25,3,Clients VIP / fidèles
15809,36,7,1274.44,0,Clients VIP / fidèles
15810,79,8,2999.04,0,Clients VIP / fidèles
15811,22,7,3392.55,0,Clients VIP / fidèles
15812,107,12,5201.47,3,Clients VIP / fidèles
15813,208,2,1303.9099999999999,0,Clients VIP / fidèles
15814,17,6,2634.44,0,Clients VIP / fidèles
15815,64,5,2100.6,0,Clients VIP / fidèles
15816,542,2,144.14999999999998,1,Clients perdus / inactifs
15817,421,3,2766.4,1,Clients perdus / inactifs
15818,588,1,340.5,1,Clients perdus / inactifs
15819,49,10,3934.79,3,Clients VIP / fidèles
15820,320,1,206.98,1,Clients perdus / inactifs
15821,44,2,570.96,2,Clients perdus / inactifs
15822,3,6,1840.06,0,Clients VIP / fidèles
15823,729,2,3867.17,1,Clients perdus / inactifs
15824,453,2,890.94,1,Clients perdus / inactifs
15825,172,1,532.94,2,Clients perdus / inactifs
15826,56,4,2598.28,0,Clients VIP / fidèles
15827,73,28,3603.14,3,Clients VIP / fidèles
15828,375,1,1108.82,1,Clients perdus / inactifs
15829,99,2,636.14,2,Clients perdus / inactifs
15830,38,1,576.0,2,Clients perdus / inactifs
15831,58,3,794.64,0,Clients VIP / fidèles
15832,254,1,836.79,2,Clients perdus / inactifs
15833,738,1,80.4,1,Clients perdus / inactifs
15834,70,7,3761.89,0,Clients VIP / fidèles
15835,44,4,954.09,0,Clients VIP / fidèles
15836,50,1,137.37,2,Clients perdus / inactifs
15837,65,2,777.01,2,Clients perdus / inactifs
15838,11,34,73205.5,3,Clients VIP / fidèles
15839,33,3,1048.49,0,Clients VIP / fidèles
15840,59,2,355.56,2,Clients perdus / inactifs
15841,73,9,2742.41,0,Clients VIP / fidèles
15842,393,2,548.8,1,Clients perdus / inactifs
15843,304,1,118.95000000000002,1,Clients perdus / inactifs
15844,46,1,130.73999999999998,2,Clients perdus / inactifs
15845,18,11,4426.28,3,Clients VIP / fidèles
15846,385,1,107.01,1,Clients perdus / inactifs
15847,38,5,822.57,0,Clients VIP / fidèles
15848,622,1,137.99,1,Clients perdus / inactifs
15850,19,6,1006.75,0,Clients VIP / fidèles
15851,527,1,109.73,1,Clients perdus / inactifs
15852,187,3,257.26,2,Clients perdus / inactifs
15853,52,1,110.8,2,Clients perdus / inactifs
15854,4,21,5578.28,3,Clients VIP / fidèles
15855,137,6,1052.72,0,Clients VIP / fidèles
15856,4,52,32274.69,3,Clients VIP / fidèles
15857,19,2,570.48,2,Clients perdus / inactifs
15858,16,13,3552.41,3,Clients VIP / fidèles
15859,432,1,438.46,1,Clients perdus / inactifs
15860,41,17,2358.8,3,Clients VIP / fidèles
15861,12,12,4360.9,3,Clients VIP / fidèles
15862,8,13,2507.14,3,Clients VIP / fidèles
15863,26,5,355.1,2,Clients perdus / inactifs
15864,22,7,2180.76,0,Clients VIP / fidèles
15865,41,5,2241.42,0,Clients VIP / fidèles
15866,101,1,211.89,2,Clients perdus / inactifs
15867,5,31,8869.87,3,Clients VIP / fidèles
15868,583,1,94.53,1,Clients perdus / inactifs
15869,277,3,321.11,2,Clients perdus / inactifs
15870,33,4,857.46,0,Clients VIP / fidèles
15871,437,1,33.099999999999994,1,Clients perdus / inactifs
15872,15,4,729.25,0,Clients VIP / fidèles
15873,500,4,313.91999999999996,1,Clients perdus / inactifs
15874,64,21,11284.76,3,Clients VIP / fidèles
15875,646,1,108.52,1,Clients perdus / inactifs
15876,409,2,1449.1399999999999,1,Clients perdus / inactifs
15877,2,2,490.33,2,Clients perdus / inactifs
15878,562,2,330.77,1,Clients perdus / inactifs
15879,404,4,1137.8,1,Clients perdus / inactifs
15880,369,1,329.03000000000003,1,Clients perdus / inactifs
15881,312,5,501.39000000000004,0,Clients VIP / fidèles
15882,199,8,1122.38,0,Clients VIP / fidèles
15883,2,2,396.48,2,Clients perdus / inactifs
15884,432,2,244.60000000000002,1,Clients perdus / inactifs
15885,93,13,1921.82,0,Clients VIP / fidèles
15886,60,4,1052.8700000000001,0,Clients VIP / fidèles
15887,407,3,1027.15,1,Clients perdus / inactifs
15888,81,3,423.49,2,Clients perdus / inactifs
15889,157,8,1407.05,0,Clients VIP / fidèles
15890,395,5,535.65,1,Clients perdus / inactifs
15891,227,1,509.13,2,Clients perdus / inactifs
15892,669,1,128.2,1,Clients perdus / inactifs
15893,482,1,305.28000000000003,1,Clients perdus / inactifs
15894,253,2,257.6,2,Clients perdus / inactifs
15895,150,1,179.17,2,Clients perdus / inactifs
15897,194,2,208.59,2,Clients perdus / inactifs
15898,1,25,4992.7,3,Clients VIP / fidèles
15899,369,1,56.25,1,Clients perdus / inactifs
15900,24,4,886.5699999999999,0,Clients VIP / fidèles
15901,17,6,667.89,0,Clients VIP / fidèles
15902,380,1,145.01,1,Clients perdus / inactifs
15903,10,12,8939.84,3,Clients VIP / fidèles
15904,8,1,164.68,2,Clients perdus / inactifs
15905,543,1,114.69,1,Clients perdus / inactifs
15906,20,10,2530.19,0,Clients VIP / fidèles
15907,4,3,881.87,0,Clients VIP / fidèles
15908,491,2,758.62,1,Clients perdus / inactifs
15909,174,1,191.94,2,Clients perdus / inactifs
15910,1,15,2661.17,3,Clients VIP / fidèles
15911,624,8,1683.79,1,Clients perdus / inactifs
15912,178,9,1074.7,0,Clients VIP / fidèles
15913,534,1,6.300000000000001,1,Clients perdus / inactifs
15914,378,2,205.99,1,Clients perdus / inactifs
15915,402,1,364.24,1,Clients perdus / inactifs
15916,16,13,3145.2400000000002,3,Clients VIP / fidèles
15917,248,5,530.17,0,Clients VIP / fidèles
15918,191,3,582.88,2,Clients perdus / inactifs
15919,20,2,525.69,2,Clients perdus / inactifs
15920,154,8,565.19,0,Clients VIP / fidèles
15921,173,4,765.61,0,Clients VIP / fidèles
15922,373,1,369.5,1,Clients perdus / inactifs
15923,373,1,127.08,1,Clients perdus / inactifs
15924,731,1,102.82,1,Clients perdus / inactifs
15925,194,1,207.15,2,Clients perdus / inactifs
15926,542,1,134.44,1,Clients perdus / inactifs
15927,647,1,106.54,1,Clients perdus / inactifs
15928,656,1,293.53,1,Clients perdus / inactifs
15929,644,1,594.0,1,Clients perdus / inactifs
15930,67,1,426.63,2,Clients perdus / inactifs
15931,428,1,239.9,1,Clients perdus / inactifs
15932,4,8,2495.87,0,Clients VIP / fidèles
